"id"	"oas"
"ZNF532"	"oas:101123432"
"IKBKE"	"oas:101103607"
"DLX4"	"oas:101109628"
"MAGEH1"	"oas:101115432"
"KCNK6"	"oas:101110698"
"INTS1"	"oas:101104238"
"ASCC2"	"oas:101109043"
"MGLL"	"oas:101114312"
"SEMA4A"	"oas:101123594"
"PPARGC1A"	"oas:443270"
"C5"	"oas:780501"
"OS9"	"oas:101117150"
"RPRD1A"	"oas:101109318"
"PHYH"	"oas:101122084"
"EXTL1"	"oas:101113394"
"EXTL1"	"oas:101113394"
"CATSPERG"	"oas:101111312"
"MARVELD2"	"oas:101118729"
"LIG4"	"oas:101116239"
"KIF22"	"oas:101120211"
"HSPB3"	"oas:101118384"
"TSPAN15"	"oas:101104803"
"DENND1C"	"oas:101105327"
"DPP3"	"oas:101115241"
"RNF167"	"oas:101109627"
"C12orf49"	"oas:105608233"
"KHDRBS2"	"oas:101105784"
"PSMD8"	"oas:101122620"
"C18orf21"	"oas:101109579"
"MMP27"	"oas:101119416"
"PMF1"	"oas:101102276"
"SLC38A11"	"oas:101104635"
"GGN"	"oas:101110774"
"TRAF1"	"oas:101122077"
"ACP2"	"oas:101117016"
"ACP2"	"oas:101117016"
"NEUROG3"	"oas:780450"
"UBE2J2"	"oas:101107977"
"TNFSF13B"	"oas:780517"
"TEX28"	"oas:101120899"
"RRAGB"	"oas:101107847"
"RRAGB"	"oas:101107847"
"BGLAP"	"oas:677670"
"SPRED3"	"oas:101112083"
"PLA2G12A"	"oas:101119561"
"BPIFB2"	"oas:101106611"
"BPIFB2"	"oas:101106611"
"GRIN2A"	"oas:101106989"
"RHOQ"	"oas:101115272"
"GALNT1"	"oas:101104544"
"EIF5"	"oas:100307039"
"RAD17"	"oas:101118988"
"PLSCR4"	"oas:101103365"
"PHF19"	"oas:101115767"
"ZYG11B"	"oas:101116266"
"FAM98C"	"oas:101110960"
"FAM98C"	"oas:101110960"
"GSPT2"	"oas:101110482"
"ETV4"	"oas:101110344"
"CSTL1"	"oas:101104001"
"PLCB3"	"oas:101116105"
"TMEM247"	"oas:101115531"
"PPP2R2C"	"oas:101102148"
"MIOS"	"oas:101120823"
"CERS5"	"oas:101117661"
"GLYCTK"	"oas:101111913"
"RASGRP4"	"oas:101112342"
"ZG16"	"oas:105604849"
"ARHGEF10"	"oas:101107175"
"CDCA3"	"oas:101110222"
"KAT7"	"oas:101110071"
"KAT7"	"oas:101110071"
"PRIM2"	"oas:101106040"
"MMP28"	"oas:101112075"
"PDE2A"	"oas:101122722"
"TSC1"	"oas:101119127"
"PPARGC1B"	"oas:101121771"
"AK6"	"oas:101112573"
"PSMD5"	"oas:101122326"
"C10orf35"	"oas:101108363"
"PTK7"	"oas:101111135"
"CPXM1"	"oas:101103413"
"SEC11C"	"oas:101116789"
"C8orf37"	"oas:101108579"
"IL17RE"	"oas:101113671"
"B4GALNT1"	"oas:101119388"
"TK1"	"oas:101113048"
"ALAS2"	"oas:101115684"
"PAFAH2"	"oas:101113661"
"PAFAH2"	"oas:101113661"
"WDR82"	"oas:101112353"
"GPR22"	"oas:101103715"
"PLOD2"	"oas:101103613"
"CST11"	"oas:101104262"
"ZNF24"	"oas:101110637"
"ZNF24"	"oas:101110637"
"RAB30"	"oas:101107234"
"CCDC125"	"oas:101119672"
"FBXW2"	"oas:101122758"
"ZSCAN30"	"oas:101116620"
"COPG2"	"oas:101117839"
"C6orf25"	"oas:101103601"
"MARK3"	"oas:101105030"
"CPLX4"	"oas:101102111"
"FAM193B"	"oas:101102560"
"FAM193B"	"oas:101102560"
"RYR1"	"oas:101112591"
"MEGF9"	"oas:101116545"
"USP27X"	"oas:101111260"
"C11orf58"	"oas:101115649"
"COBLL1"	"oas:101110310"
"DDIAS"	"oas:101114477"
"COL13A1"	"oas:101105550"
"DUS4L"	"oas:101104143"
"ATF7IP2"	"oas:101107247"
"DPY19L1"	"oas:101109090"
"DPY19L1"	"oas:101109090"
"CEP164"	"oas:101112846"
"CDK7"	"oas:101119934"
"ZYG11A"	"oas:101116518"
"SLA"	"oas:100270711"
"EPAS1"	"oas:443286"
"SPN"	"oas:101109851"
"RPA3"	"oas:101121087"
"SLC25A11"	"oas:100147782"
"COL17A1"	"oas:101116007"
"GNB3"	"oas:101110493"
"STRN3"	"oas:101102517"
"CRB3"	"oas:101108914"
"CDK5RAP2"	"oas:101116809"
"LMAN1"	"oas:101108691"
"GLG1"	"oas:101116167"
"ERAS"	"oas:443192"
"BPIFB6"	"oas:101106867"
"FAM117A"	"oas:101118802"
"APEX2"	"oas:101116123"
"MRPS36"	"oas:101120193"
"DDX39A"	"oas:101123034"
"FAM132A"	"oas:101105516"
"MAP4K1"	"oas:101111480"
"MYOM2"	"oas:101102872"
"RAB23"	"oas:101106290"
"CENPH"	"oas:101120440"
"SPACA9"	"oas:101113214"
"SYNGR2"	"oas:101114289"
"MEOX1"	"oas:101110776"
"BRINP1"	"oas:101123181"
"SRF"	"oas:101122180"
"EIF3K"	"oas:101111219"
"TMEM144"	"oas:101107634"
"TMEM144"	"oas:101107634"
"SLC25A23"	"oas:101109176"
"TAS2R1"	"oas:101105240"
"GPR146"	"oas:101114925"
"SLC26A10"	"oas:101119634"
"ZNF397"	"oas:101110376"
"ZNF397"	"oas:101110376"
"AK8"	"oas:101113475"
"KIF1B"	"oas:101115220"
"KIF1B"	"oas:101115220"
"HMGB3"	"oas:101107173"
"SLC9A9"	"oas:101104196"
"COX19"	"oas:106990602"
"CCBE1"	"oas:101117553"
"SMG5"	"oas:101102770"
"PAQR7"	"oas:101117571"
"EMP2"	"oas:101122056"
"MAPRE2"	"oas:101110894"
"BCAP29"	"oas:101104394"
"MYO16"	"oas:101115289"
"WFS1"	"oas:101112732"
"MED13L"	"oas:101108604"
"RDH10"	"oas:101116487"
"ACTN4"	"oas:101111737"
"ACTN4"	"oas:101111737"
"TLR4"	"oas:101112725"
"GTF3C4"	"oas:101119386"
"AUNIP"	"oas:101114173"
"DTNA"	"oas:101111507"
"CCT8L2"	"oas:101115871"
"SLC30A5"	"oas:101120951"
"SLC25A41"	"oas:101105818"
"C1orf100"	"oas:101117949"
"TMEM79"	"oas:101103024"
"EEF1A1"	"oas:100101228"
"MECP2"	"oas:101121154"
"MECP2"	"oas:101121154"
"MTFR1L"	"oas:101114424"
"CAPN12"	"oas:101112842"
"ZXDC"	"oas:101114563"
"PRCP"	"oas:101107644"
"BPIFB3"	"oas:101107120"
"CHST2"	"oas:101105798"
"SOX6"	"oas:101116170"
"SLC35B1"	"oas:101111033"
"PMAIP1"	"oas:101102359"
"BAG2"	"oas:101112009"
"GLMP"	"oas:101103279"
"NOL4"	"oas:101113950"
"PJA1"	"oas:101120806"
"ASTN2"	"oas:101123440"
"XRCC2"	"oas:101105407"
"XRCC2"	"oas:101105407"
"TEKT5"	"oas:101107921"
"GRB14"	"oas:101105217"
"LGALS4"	"oas:101112503"
"AIFM2"	"oas:101108883"
"CASP6"	"oas:101119820"
"CASP6"	"oas:101119820"
"JAGN1"	"oas:101102095"
"GLCCI1"	"oas:101116138"
"CCT3"	"oas:101103858"
"TMC8"	"oas:101114540"
"PRKCE"	"oas:101110314"
"ECH1"	"oas:101112922"
"SOST"	"oas:101104056"
"TYSND1"	"oas:101109145"
"TRIM32"	"oas:101117567"
"ADGRL3"	"oas:101111884"
"C6orf229"	"oas:105603822"
"NBEAL2"	"oas:101123589"
"NR1H3"	"oas:101116762"
"SLC25A22"	"oas:101103435"
"LRBA"	"oas:101106365"
"TSGA13"	"oas:101118354"
"CD2BP2"	"oas:101120718"
"C17orf50"	"oas:101112334"
"RINL"	"oas:101113356"
"BEND6"	"oas:101106552"
"PIK3R1"	"oas:101121455"
"U2SURP"	"oas:101104449"
"ASXL3"	"oas:101117128"
"ARHGEF25"	"oas:101118430"
"ARHGEF25"	"oas:101118430"
"IRAK1"	"oas:101111638"
"CIDEC"	"oas:101102430"
"DDX31"	"oas:101119632"
"LY6G6D"	"oas:101119341"
"KHSRP"	"oas:101109446"
"ATE1"	"oas:101112270"
"ATE1"	"oas:101112270"
"SIRT2"	"oas:101113169"
"SAR1A"	"oas:101109414"
"P3H3"	"oas:101108826"
"PFKFB1"	"oas:101116538"
"PAPPA"	"oas:443157"
"MTMR3"	"oas:101109302"
"DHX15"	"oas:101103896"
"GET4"	"oas:101115424"
"CDH20"	"oas:101119318"
"APOPT1"	"oas:101102428"
"SEPHS1"	"oas:101107459"
"NFKBIB"	"oas:101113618"
"GMNN"	"oas:101117456"
"SPOP"	"oas:101102622"
"NPSR1"	"oas:101118180"
"CCDC178"	"oas:101117383"
"CCER2"	"oas:101113431"
"MAN1C1"	"oas:101118089"
"CD180"	"oas:101122054"
"ERCC6L"	"oas:101111688"
"AP4S1"	"oas:101115405"
"INSC"	"oas:101116598"
"CHRNE"	"oas:101110155"
"EIF2D"	"oas:101117434"
"NDUFAF6"	"oas:101109102"
"NUBP1"	"oas:101108182"
"KCTD4"	"oas:101111108"
"PPA1"	"oas:101105799"
"PDE6A"	"oas:101122024"
"LY6G6C"	"oas:101118646"
"PCOLCE2"	"oas:101104952"
"MRPS12"	"oas:101113694"
"RPUSD3"	"oas:101102844"
"DUSP3"	"oas:101114374"
"FIGN"	"oas:101105473"
"B3GALT6"	"oas:101105768"
"C17orf105"	"oas:101111301"
"TSACC"	"oas:101104873"
"MAST4"	"oas:101122306"
"ZBTB18"	"oas:101118204"
"DNAJC8"	"oas:101104209"
"TNC"	"oas:101118337"
"ADGRE5"	"oas:101122596"
"TMC6"	"oas:101115049"
"ARAP1"	"oas:101123146"
"RHBG"	"oas:101104444"
"DTX3"	"oas:101119106"
"CUL9"	"oas:101114062"
"KCNH7"	"oas:101105723"
"SRBD1"	"oas:101110578"
"TNFSF8"	"oas:101102699"
"ACTR3B"	"oas:101105653"
"ACTR3B"	"oas:101105653"
"ZCCHC13"	"oas:101112704"
"ARL11"	"oas:101117343"
"PCTP"	"oas:101119229"
"EBF4"	"oas:105606246"
"CSMD1"	"oas:101103122"
"NXPH3"	"oas:101111562"
"TNFSF15"	"oas:101102957"
"MEF2D"	"oas:101108185"
"TWF2"	"oas:101112603"
"C17orf107"	"oas:101110426"
"ACP7"	"oas:101114897"
"TBC1D10B"	"oas:101120980"
"TRIM13"	"oas:101118367"
"PIGN"	"oas:101118324"
"PIGN"	"oas:101118324"
"CST8"	"oas:101104518"
"TMEM268"	"oas:101103211"
"PAK4"	"oas:101115152"
"MMP20"	"oas:101119666"
"SUN1"	"oas:101115676"
"BPIFB4"	"oas:101107375"
"MKLN1"	"oas:101119131"
"BARHL1"	"oas:101119896"
"NCCRP1"	"oas:101115397"
"ATP6V1G1"	"oas:101103451"
"TRPC1"	"oas:101105204"
"TRPC1"	"oas:101105204"
"CCDC70"	"oas:101120419"
"LDLRAP1"	"oas:101118341"
"TDP2"	"oas:101107315"
"MADD"	"oas:101117276"
"B4GALT7"	"oas:100316848"
"MAGEE2"	"oas:101116125"
"IQGAP3"	"oas:101108447"
"SCP2"	"oas:101117285"
"SCP2"	"oas:101117285"
"SREK1"	"oas:101122552"
"MYO18A"	"oas:101121529"
"NGFR"	"oas:101119064"
"KLHL14"	"oas:101117636"
"WHRN"	"oas:101118591"
"STAU2"	"oas:101107105"
"FOXO1"	"oas:101107877"
"RFWD3"	"oas:101116421"
"GAS2L2"	"oas:101112583"
"MPP3"	"oas:101111034"
"NPFFR1"	"oas:100145876"
"TVP23A"	"oas:101108621"
"LRFN1"	"oas:101116422"
"ERBIN"	"oas:101123325"
"GCA"	"oas:101105979"
"SLC26A4"	"oas:101104654"
"PHF20L1"	"oas:101101898"
"PHF20L1"	"oas:101101898"
"HECTD1"	"oas:100135435"
"GMFG"	"oas:101114894"
"AKNA"	"oas:101102953"
"FAM198B"	"oas:101112349"
"SIX2"	"oas:101110829"
"BMPER"	"oas:101118437"
"TTC24"	"oas:101108713"
"TTC24"	"oas:101108713"
"TNRC6C"	"oas:101115294"
"SAMD4B"	"oas:101115149"
"LRRC20"	"oas:101109855"
"LRRC20"	"oas:101109855"
"PIP4K2C"	"oas:101119125"
"SERTM1"	"oas:101105338"
"ICA1"	"oas:101111524"
"ICA1"	"oas:101111524"
"PLS1"	"oas:101105619"
"KIAA1468"	"oas:101118578"
"MCUB"	"oas:101120082"
"GTF2F1"	"oas:101106073"
"PAF1"	"oas:101112620"
"SORBS1"	"oas:101108178"
"LPAR4"	"oas:101118506"
"DNAAF5"	"oas:101115933"
"BEND7"	"oas:101115641"
"BEND7"	"oas:101115641"
"CFAP77"	"oas:101120156"
"CFAP77"	"oas:101120156"
"PDDC1"	"oas:101102104"
"EIF4EBP2"	"oas:101110115"
"MED29"	"oas:101116674"
"NODAL"	"oas:101111761"
"JAKMIP1"	"oas:101113239"
"TMEM57"	"oas:101118595"
"ZFP36"	"oas:443283"
"TP53INP1"	"oas:101109367"
"MYLPF"	"oas:100270715"
"MAB21L1"	"oas:101107875"
"NLN"	"oas:101116045"
"AKT3"	"oas:101118462"
"COL27A1"	"oas:101119374"
"P2RY10"	"oas:101119114"
"SDF4"	"oas:101106026"
"SDF4"	"oas:101106026"
"GPR162"	"oas:101109088"
"PODN"	"oas:101117801"
"MEP1B"	"oas:101114072"
"PLEKHG2"	"oas:101115645"
"L1CAM"	"oas:101110032"
"TALDO1"	"oas:100135441"
"TNFRSF11A"	"oas:101118842"
"MINK1"	"oas:101115556"
"WFDC2"	"oas:101111308"
"UBE2W"	"oas:101107531"
"SIX3"	"oas:100302061"
"GPR174"	"oas:101119371"
"CIITA"	"oas:101106564"
"PALD1"	"oas:101110645"
"CALCA"	"oas:100294596"
"SGTB"	"oas:101102012"
"KIF12"	"oas:101119620"
"COL4A1"	"oas:101115552"
"SLC41A3"	"oas:101114819"
"MMP7"	"oas:100192317"
"N4BP3"	"oas:101107786"
"GAS7"	"oas:101111467"
"GPATCH4"	"oas:101105704"
"RNF138"	"oas:101118405"
"FAM46D"	"oas:101120141"
"RNF125"	"oas:101114324"
"ZNF652"	"oas:101112073"
"KIF5A"	"oas:101119383"
"TECRL"	"oas:101114272"
"TNFRSF4"	"oas:101108407"
"AMBP"	"oas:101104205"
"SEPT1"	"oas:101109873"
"MTO1"	"oas:101109280"
"NAXE"	"oas:101105295"
"WFDC8"	"oas:101111824"
"PRF1"	"oas:101110903"
"SLC26A2"	"oas:100294558"
"IFIH1"	"oas:101106234"
"IFIH1"	"oas:101106234"
"TRAPPC13"	"oas:101102265"
"PSPN"	"oas:101109705"
"ANKFN1"	"oas:101122610"
"ANKFN1"	"oas:101122610"
"HAPLN2"	"oas:101108980"
"PDGFA"	"oas:101102867"
"TADA3"	"oas:101103513"
"ADAMTS14"	"oas:101106305"
"RMND5B"	"oas:101103063"
"CAMK1"	"oas:101105428"
"NSMCE4A"	"oas:101123169"
"ZNF618"	"oas:101104458"
"ZNF618"	"oas:101104458"
"BBS9"	"oas:101118868"
"CCDC149"	"oas:101104578"
"MLKL"	"oas:101115147"
"HORMAD2"	"oas:101109914"
"SNRPE"	"oas:101112661"
"BCAN"	"oas:101105963"
"MEMO1"	"oas:101123459"
"SLC1A7"	"oas:101118063"
"SUPT5H"	"oas:101115896"
"PHOSPHO1"	"oas:101112333"
"DYRK3"	"oas:101117860"
"FAM20C"	"oas:101116448"
"CCNE2"	"oas:101109811"
"DPP6"	"oas:101105907"
"COL21A1"	"oas:101106802"
"ABHD16A"	"oas:101118906"
"ABHD16A"	"oas:101118906"
"MAPKAPK2"	"oas:101118118"
"TTF1"	"oas:101120403"
"WFDC11"	"oas:101114295"
"POU3F4"	"oas:780514"
"ATR"	"oas:493773"
"PREPL"	"oas:101111355"
"PRG4"	"oas:101110076"
"ALKBH7"	"oas:101109968"
"WFDC10B"	"oas:105616753"
"RGS3"	"oas:101104962"
"RGS3"	"oas:101104962"
"CPT2"	"oas:101118317"
"NES"	"oas:100171395"
"CST3"	"oas:101104079"
"WFDC13"	"oas:101112081"
"SEPT9"	"oas:101102074"
"SLC17A5"	"oas:443098"
"ALAS1"	"oas:101112853"
"ALAS1"	"oas:101112853"
"OGG1"	"oas:101104015"
"ABI3"	"oas:101108803"
"CRABP2"	"oas:101106810"
"C1orf123"	"oas:101118570"
"RASL10B"	"oas:101112833"
"TNFRSF18"	"oas:101108672"
"IBA57"	"oas:101122106"
"TRAPPC8"	"oas:101114576"
"FA2H"	"oas:101116673"
"GRIA2"	"oas:443272"
"GRIA2"	"oas:443272"
"TRIM23"	"oas:101102930"
"GJC2"	"oas:101122355"
"TIMM50"	"oas:101117188"
"ADGRL1"	"oas:101118356"
"KIAA0319"	"oas:101109922"
"CLPP"	"oas:101106323"
"ISG20L2"	"oas:101107241"
"MAGOH"	"oas:101118828"
"C9orf43"	"oas:101105879"
"TBATA"	"oas:101106567"
"TMEM50A"	"oas:101115098"
"XRCC3"	"oas:105603311"
"CD300LG"	"oas:101114629"
"TDRD3"	"oas:101104506"
"FAP"	"oas:101116009"
"SYNDIG1"	"oas:101106851"
"TBX3"	"oas:101110875"
"TBX3"	"oas:101110875"
"TBX3"	"oas:101110875"
"HMGXB3"	"oas:101122520"
"CD109"	"oas:101117513"
"RRNAD1"	"oas:101107487"
"ANGPT2"	"oas:497273"
"DNPH1"	"oas:101111670"
"RSRP1"	"oas:101118858"
"MYBPC3"	"oas:101119505"
"ZNF771"	"oas:101121737"
"GUK1"	"oas:101122598"
"HEATR5A"	"oas:101115909"
"LRP8"	"oas:101116697"
"ACER1"	"oas:101106585"
"AGPAT5"	"oas:101103870"
"TMEM123"	"oas:101120860"
"KDSR"	"oas:101119868"
"ALAD"	"oas:101111764"
"NHP2"	"oas:101112386"
"NARS2"	"oas:101108871"
"TMEM71"	"oas:101102316"
"TMEM71"	"oas:101102316"
"DLL3"	"oas:101116337"
"BAD"	"oas:101113492"
"SPINT4"	"oas:101112340"
"PITPNM2"	"oas:101118730"
"DCTPP1"	"oas:101121995"
"DEAF1"	"oas:101103106"
"SGPL1"	"oas:101111155"
"SGPL1"	"oas:101111155"
"BSPRY"	"oas:101119885"
"SELENOV"	"oas:101117444"
"PPWD1"	"oas:101103183"
"IL10"	"oas:105609264"
"RIDA"	"oas:101106599"
"MLLT1"	"oas:101111063"
"SEC14L1"	"oas:101102320"
"SEC14L1"	"oas:101102320"
"WDR31"	"oas:101107069"
"CD4"	"oas:767628"
"CD4"	"oas:767628"
"B4GALT6"	"oas:101114836"
"VPS4B"	"oas:101103111"
"DCTN2"	"oas:101119807"
"BRPF1"	"oas:101104433"
"BRPF1"	"oas:101104433"
"NXPH1"	"oas:101121848"
"SLC3A1"	"oas:101111950"
"ZDHHC24"	"oas:101116186"
"HNRNPAB"	"oas:101103808"
"ALDH18A1"	"oas:101108974"
"SPRY3"	"oas:101106569"
"SETX"	"oas:101113739"
"SDCCAG8"	"oas:101118887"
"XKR5"	"oas:105605114"
"PRPF4"	"oas:101107843"
"B4GALNT2"	"oas:101119323"
"B4GALNT2"	"oas:101119323"
"CENPK"	"oas:101103592"
"LIF"	"oas:101104036"
"WDR59"	"oas:101115392"
"CST7"	"oas:101105518"
"MPP2"	"oas:101111724"
"TMEM70"	"oas:101116739"
"FBL"	"oas:101118347"
"IDH3B"	"oas:101104080"
"IDH3B"	"oas:101104080"
"TTR"	"oas:443389"
"XRN1"	"oas:101106821"
"XRN1"	"oas:101106821"
"SLC31A1"	"oas:101108544"
"ACSBG2"	"oas:101110508"
"DNTTIP1"	"oas:101114798"
"AP2B1"	"oas:101115974"
"MRPL24"	"oas:101107747"
"POC1A"	"oas:101113105"
"POC1A"	"oas:101113105"
"OSM"	"oas:101102605"
"DMRTB1"	"oas:101116952"
"BIRC3"	"oas:101120189"
"NUBPL"	"oas:101116606"
"CSF1R"	"oas:101109969"
"TMEM187"	"oas:101121665"
"FGD1"	"oas:101117050"
"GCG"	"oas:101111687"
"HDGF"	"oas:101109237"
"MRPL55"	"oas:101103231"
"ASF1B"	"oas:101123293"
"ADAMTS6"	"oas:101103840"
"LRRC6"	"oas:101122271"
"CLEC16A"	"oas:101107063"
"FKBP15"	"oas:101108805"
"LY96"	"oas:101108235"
"ALDH1L1"	"oas:100913154"
"BMP5"	"oas:101107231"
"UNC5B"	"oas:101107068"
"TTLL10"	"oas:101106276"
"PRCC"	"oas:101109505"
"ZNRF1"	"oas:101116930"
"PHYKPL"	"oas:101108046"
"PPM1B"	"oas:101112467"
"PPM1B"	"oas:101112467"
"GPR137"	"oas:101116655"
"SERPINB5"	"oas:101103364"
"PPP1R13B"	"oas:101102937"
"LDHD"	"oas:101115643"
"SLC31A2"	"oas:101109241"
"USP35"	"oas:101109133"
"NTNG2"	"oas:101120654"
"PYY"	"oas:101112405"
"DSG2"	"oas:101118655"
"SH2D2A"	"oas:101108005"
"GK5"	"oas:101107065"
"ZFP37"	"oas:101109509"
"UBE4B"	"oas:101113088"
"EPHA5"	"oas:101119989"
"LGI2"	"oas:101104997"
"CRMP1"	"oas:101102645"
"COL12A1"	"oas:101109808"
"MGAT5B"	"oas:101115810"
"DIAPH3"	"oas:101105168"
"TTBK1"	"oas:101111916"
"HMGCLL1"	"oas:101113541"
"RUNX3"	"oas:101119625"
"ITGAL"	"oas:641296"
"CCDC12"	"oas:101112804"
"PLXNA4"	"oas:101119554"
"GLIS1"	"oas:101117210"
"INSRR"	"oas:101108266"
"DUSP7"	"oas:101112604"
"C1orf35"	"oas:101122859"
"CLIC4"	"oas:101115514"
"ARHGAP5"	"oas:101116866"
"SERPINB12"	"oas:105604585"
"SERPINB12"	"oas:105604585"
"PDZD4"	"oas:101122174"
"IL19"	"oas:101112663"
"CDHR5"	"oas:101103359"
"JPH1"	"oas:101117255"
"PSMC4"	"oas:101117608"
"TFDP2"	"oas:101105870"
"GATSL3"	"oas:101122727"
"SLC46A2"	"oas:101120639"
"SRRM1"	"oas:101116288"
"DPP4"	"oas:100170324"
"CPNE9"	"oas:101104863"
"RPL29"	"oas:101113539"
"CWC27"	"oas:101104091"
"SEC24B"	"oas:101120579"
"SEC24B"	"oas:101120579"
"NTRK1"	"oas:101109763"
"ZFP1"	"oas:101117165"
"MAP3K10"	"oas:101118723"
"NCMAP"	"oas:101116544"
"C14orf2"	"oas:101104937"
"NOP56"	"oas:101103829"
"DSG3"	"oas:101115247"
"DSG3"	"oas:101115247"
"GFRAL"	"oas:101113803"
"GLRB"	"oas:101109484"
"GLRB"	"oas:101109484"
"PRKACA"	"oas:443094"
"MARS"	"oas:101123353"
"KIAA1958"	"oas:101110732"
"KIAA1958"	"oas:101110732"
"ABHD14A"	"oas:101114562"
"TMEM30A"	"oas:101118535"
"KCTD21"	"oas:101109401"
"APMAP"	"oas:101104594"
"NAGS"	"oas:101112658"
"SREK1IP1"	"oas:101104603"
"PEAR1"	"oas:101110021"
"RFX2"	"oas:101107090"
"BIRC2"	"oas:101119930"
"SSR4"	"oas:101110652"
"ATG16L2"	"oas:101103839"
"ATG16L2"	"oas:101103839"
"SEPSECS"	"oas:101105573"
"ATP1B3"	"oas:101107568"
"ATP1B3"	"oas:101107568"
"TCTN3"	"oas:101109403"
"INIP"	"oas:101110478"
"FILIP1"	"oas:101107834"
"DDIT3"	"oas:541600"
"NT5C3A"	"oas:101119900"
"NT5C3A"	"oas:101119900"
"IDH3G"	"oas:101110910"
"SLC29A3"	"oas:101107328"
"SLC29A3"	"oas:101107328"
"TTC9B"	"oas:101118044"
"IGF2BP1"	"oas:101113253"
"ARF3"	"oas:100302303"
"INTS8"	"oas:101109456"
"SERPINB13"	"oas:101120129"
"FRMD4A"	"oas:101115892"
"COL4A2"	"oas:101115805"
"CNTD2"	"oas:101118980"
"PDE3B"	"oas:101121291"
"GPM6A"	"oas:101106904"
"HSDL2"	"oas:101110995"
"HSDL2"	"oas:101110995"
"UBE2C"	"oas:101115053"
"RAPGEF1"	"oas:101121164"
"LRPPRC"	"oas:101113138"
"IL20"	"oas:101113034"
"AKT2"	"oas:101119242"
"LAG3"	"oas:101109350"
"PEX12"	"oas:101116741"
"KCNK4"	"oas:101116360"
"COL23A1"	"oas:101108307"
"DSG4"	"oas:101118914"
"GRK7"	"oas:101106563"
"ABHD14B"	"oas:101114818"
"PDGFRB"	"oas:101122783"
"SAMD1"	"oas:101109227"
"LONP1"	"oas:101109965"
"FAM159B"	"oas:101104857"
"PTBP3"	"oas:101111252"
"PTBP3"	"oas:101111252"
"WNT3A"	"oas:101123374"
"ALDH5A1"	"oas:101107828"
"NDC1"	"oas:100302358"
"SLC22A7"	"oas:101112172"
"TMEM101"	"oas:101112911"
"CRYBA1"	"oas:101109193"
"DSG1"	"oas:101115499"
"SPI1"	"oas:101119756"
"TNP2"	"oas:101108877"
"PRM3"	"oas:105604855"
"AKAP6"	"oas:101117111"
"IL24"	"oas:101113424"
"PCDH17"	"oas:101105669"
"GDAP1"	"oas:101108759"
"RNF7"	"oas:101106816"
"TNNC2"	"oas:100127216"
"RMI2"	"oas:101107838"
"SUSD1"	"oas:101121153"
"SENP6"	"oas:101118793"
"SENP6"	"oas:101118793"
"RGS7BP"	"oas:101105358"
"HTR5A"	"oas:101116905"
"RCAN3"	"oas:101116808"
"GIP"	"oas:101112175"
"LRRC71"	"oas:101110294"
"PRR9"	"oas:101103107"
"MFSD11"	"oas:101102574"
"SLC39A13"	"oas:100302551"
"KCNQ3"	"oas:101120673"
"HCRTR2"	"oas:443181"
"UGCG"	"oas:101111687"
"PDGFC"	"oas:101112600"
"PHF14"	"oas:100135443"
"PHF14"	"oas:100135443"
"LSM12"	"oas:101113160"
"WNT9A"	"oas:101102060"
"ARHGAP9"	"oas:101119898"
"NIPAL3"	"oas:101117397"
"SLC4A10"	"oas:101107575"
"SLC4A10"	"oas:101107575"
"WDR17"	"oas:101107160"
"WDR17"	"oas:101107160"
"C19orf47"	"oas:101118295"
"LY6G5C"	"oas:101104100"
"ALG8"	"oas:101109656"
"PCBP4"	"oas:101112854"
"FKBP9"	"oas:101120487"
"SNF8"	"oas:101113773"
"PLD3"	"oas:101118551"
"INSIG1"	"oas:101106422"
"BCAR1"	"oas:101117693"
"STPG1"	"oas:101117651"
"TBX5"	"oas:101111318"
"DGKE"	"oas:101119735"
"MLF2"	"oas:101110749"
"HIPK4"	"oas:101118810"
"TBR1"	"oas:101110826"
"RNF180"	"oas:101105601"
"RNF180"	"oas:101105601"
"UBE2Z"	"oas:101119836"
"C9orf84"	"oas:101121404"
"C9orf84"	"oas:101121404"
"ACSS1"	"oas:780456"
"C19orf67"	"oas:101123552"
"IRF7"	"oas:101103683"
"FCMR"	"oas:101113690"
"PRX"	"oas:101109268"
"TPR"	"oas:101111588"
"YIPF1"	"oas:101119771"
"GRHL3"	"oas:101117909"
"GRHL3"	"oas:101117909"
"SRPK3"	"oas:101111163"
"PTH1R"	"oas:101102017"
"CRIP3"	"oas:101114314"
"BLVRB"	"oas:101119750"
"PSMC3"	"oas:101103491"
"RASA2"	"oas:101108362"
"RASA2"	"oas:101108362"
"NUFIP2"	"oas:101109461"
"SLFN14"	"oas:101113085"
"FAM83B"	"oas:101108170"
"METTL23"	"oas:101102996"
"ATP5G1"	"oas:443410"
"MISP3"	"oas:105610494"
"WNK3"	"oas:101117561"
"WNK3"	"oas:101117561"
"YAP1"	"oas:443231"
"TMC2"	"oas:101104516"
"CFDP1"	"oas:101116755"
"LITAF"	"oas:101109408"
"DPM3"	"oas:101116108"
"MTMR14"	"oas:101102342"
"UCK1"	"oas:101121416"
"BPIFA3"	"oas:101107884"
"ACTN3"	"oas:101115917"
"MYO6"	"oas:101110599"
"MYO6"	"oas:101110599"
"GLI1"	"oas:101120651"
"TDRD9"	"oas:101103188"
"ESRRA"	"oas:101116615"
"ABCG8"	"oas:101113666"
"JMJD6"	"oas:101103656"
